x,y,d_left,d_right,psi
-6.149999999999432,4.9788157561714605,0.6514537837049263,0.6014305688505728,-1.5707963267948966
-6.149999999999432,4.878937999389825,0.6514603837395442,0.6014316468972806,-1.5707963267948966
-6.149999999999432,4.779060242608189,0.651466998671646,0.6014327253485823,-1.5707963267948966
-6.149999999999432,4.679182485826553,0.6514736285007784,0.6014338042044757,-1.5707963267948966
-6.149999999999432,4.579304729044916,0.6514802732264857,0.6014348834649589,-1.5707963267948966
-6.149999999999432,4.47942697226328,0.6514869328483125,0.6014359631300293,-1.5707963267948966
-6.149999999999432,4.379549215481644,0.651493607365802,0.601437043199685,-1.5707963267948966
-6.149999999999432,4.279671458700008,0.6515002967784966,0.6014381236739238,4.703081438626898
-6.151859016421577,4.179822715423273,0.6533636969262514,0.5995826389526875,4.693980604030932
-6.153676727651136,4.079962790057433,0.6551851285854832,0.5977691589806501,4.701725900826649
-6.153988899878089,3.9800865396940863,0.655503385030797,0.597458725099238,-1.5672537643958195
-6.152969104862132,3.8802147689575404,0.6553098568004883,0.5984767237071076,-1.5547899919200283
-6.150791758101256,3.780361321003093,0.6690399633548687,0.6006482291589027,-1.5440719303718544
-6.147631485346119,3.6805339726711095,0.696032624408176,0.6037985723589827,-1.5350994687735002
-6.143662709982068,3.5807353551207854,0.6940909225474448,0.6077536730186276,-1.5278700995736543
-6.139059428457827,3.480963880809943,0.6894977789071697,0.6123401751520382,-1.5223802188393503
-6.13399513956052,3.381214665239788,0.6844449340691688,0.6173854270372794,-1.5186261663078384
-6.128642893204333,3.281480438089043,0.6791051266539897,0.6227173459930215,-1.516605006557302
-6.123175424918661,3.181752443161367,0.6736506970881546,0.6281642060493954,-1.5163150550811895
-6.1177653429287915,3.082021329982339,0.668253798184553,0.6335543838569473,-1.5177561531813213
-6.112585335292336,2.982278041956449,0.6630866318048435,0.6387160956565591,-1.520929694136207
-6.107808364791455,2.8825147067740695,0.6583216804244597,0.643477156237849,-1.525838400828925
-6.103607819112816,2.78272553426239,0.654131901161645,0.6476647897235054,-1.5324858526874845
-6.1001575833236465,2.6829077250887483,0.6506908480498118,0.6511055217212268,-1.5408757581529713
-6.097632000946759,2.5830623906088857,0.6481726863704791,0.6536251827183082,-1.5510109687186202
-6.096205689352098,2.4831954796562394,0.6467520612758955,0.6550490532660076,-1.5628922326794612
-6.096053175155301,2.383318702164386,0.6466037824800962,0.6552021821127157,4.706668615262659
-6.097348316417867,2.2834504322453597,0.6479022884117841,0.6539099085061336,4.692628532318209
-6.099999999999426,2.1836111294956893,0.6505573772842649,0.6512619277785103,4.699112559293102
-6.099999999999426,2.0837333727140535,0.6505614710514175,0.6512629008958919,-1.5707963267948966
-6.099999999999426,1.9838556159324168,0.6505655797778932,0.6512638743872406,-1.5707963267948966
-6.099999999999426,1.88397785915078,0.6505697034634085,0.6512648482525547,-1.5707963267948966
-6.099999999999426,1.7841001023691452,0.6505738421076793,0.6512658224918324,-1.5707963267948966
-6.099999999999426,1.6842223455875103,0.6505779957104195,0.6512667971050722,-1.5707963267948966
-6.099999999999426,1.5843445888058727,0.6505821642713426,0.6512677720922725,-1.5707963267948966
-6.099999999999426,1.484466832024237,0.6505863477901614,0.6512687474534314,-1.5707963267948966
